"ID","TASK","WHO ID","WHAT ID","RELATED ASSOCIATION","DUE DATE","TASK SUB TYPE","DESCRIPTION","STATUS","PRIORITY","STATUS"
"00T3C00000GLDqCUAX","task 178","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqDUAX","task 179","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqEUAX","task 180","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqFUAX","task 181","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqGUAX","task 182","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqHUAX","task 183","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqIUAX","task 184","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqJUAX","task 185","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqKUAX","task 186","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqLUAX","task 187","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqMUAX","task 188","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqNUAX","task 189","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqOUAX","task 190","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqPUAX","task 191","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqQUAX","task 192","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqRUAX","task 193","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqSUAX","task 194","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqTUAX","task 195","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqUUAX","task 196","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqVUAX","task 197","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqWUAX","task 198","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqXUAX","task 199","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqYUAX","task 200","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqeUAH","task 201","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqfUAH","task 202","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqgUAH","task 203","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqhUAH","task 204","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqiUAH","task 205","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqjUAH","task 206","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqkUAH","task 207","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqlUAH","task 208","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqmUAH","task 209","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqnUAH","task 210","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqoUAH","task 211","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqpUAH","task 212","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqqUAH","task 213","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqrUAH","task 214","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqsUAH","task 215","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqtUAH","task 216","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDquUAH","task 217","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqvUAH","task 218","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqwUAH","task 219","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqxUAH","task 220","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqyUAH","task 221","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDqzUAH","task 222","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDr0UAH","task 223","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDr1UAH","task 224","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDr2UAH","task 225","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDr3UAH","task 226","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDr4UAH","task 227","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDr5UAH","task 228","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDr6UAH","task 229","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDr7UAH","task 230","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDr8UAH","task 231","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDr9UAH","task 232","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrAUAX","task 233","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrBUAX","task 234","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrCUAX","task 235","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrDUAX","task 236","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrEUAX","task 237","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrFUAX","task 238","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrGUAX","task 239","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrHUAX","task 240","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrIUAX","task 241","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrJUAX","task 242","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrKUAX","task 243","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrLUAX","task 244","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrMUAX","task 245","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrNUAX","task 246","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrOUAX","task 247","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrPUAX","task 248","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrQUAX","task 249","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrRUAX","task 250","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrSUAX","task 251","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrTUAX","task 252","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrUUAX","task 253","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrVUAX","task 254","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrWUAX","task 255","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrXUAX","task 256","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrYUAX","task 257","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrZUAX","task 258","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDraUAH","task 259","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDrbUAH","task 260","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
